caldt,vwretx,ewretx,totval,totcnt,usdval,usdcnt,spindx,sprtrn
2018-07-16,-0.001007,-0.003162,24615679300.00,505,24640428600.00,505,2798.43,-0.001028
2018-07-17,0.004137,0.003541,24717457600.00,505,24615679300.00,505,2809.55,0.003974
2018-07-18,0.001869,0.002583,24764371800.00,505,24717457600.00,505,2815.62,0.002160
2018-07-19,-0.003990,-0.000429,24665574000.00,505,24764371800.00,505,2804.49,-0.003953
2018-07-20,-0.000905,-0.003485,24640860100.00,505,24665574000.00,505,2801.83,-0.000948
2018-07-23,0.001797,0.000485,24684897400.00,505,24640860100.00,505,2806.98,0.001838
2018-07-24,0.004811,-0.000641,24803329300.00,505,24684897400.00,505,2820.40,0.004781
2018-07-25,0.009136,0.008392,25028824000.00,505,24803329300.00,505,2846.07,0.009102
2018-07-26,-0.003051,0.003907,24952498900.00,505,25028824000.00,505,2837.44,-0.003032
2018-07-27,-0.006497,-0.005829,24785622200.00,505,24952498900.00,505,2818.82,-0.006562
2018-07-30,-0.005855,-0.004342,24640401700.00,505,24785622200.00,505,2802.60,-0.005754
2018-07-31,0.004772,0.007081,24729614800.00,505,24640401700.00,505,2816.29,0.004885
2018-08-01,-0.001194,-0.006718,24699495300.00,505,24729614800.00,505,2813.36,-0.001040
2018-08-02,0.004988,0.004032,24822558000.00,505,24699495300.00,505,2827.22,0.004926
2018-08-03,0.004733,0.004862,24935723900.00,505,24822558000.00,505,2840.35,0.004644
2018-08-06,0.003375,0.002341,25019940500.00,505,24935723900.00,505,2850.40,0.003538
2018-08-07,0.002763,0.002162,25089070100.00,505,25019940500.00,505,2858.45,0.002824
2018-08-08,-0.000236,-0.001795,25083156000.00,505,25089070100.00,505,2857.70,-0.000262
2018-08-09,-0.001413,-0.001248,25047850600.00,505,25083156000.00,505,2853.58,-0.001442
2018-08-10,-0.006974,-0.007315,24873170600.00,505,25047850600.00,505,2833.28,-0.007114
2018-08-13,-0.003965,-0.004778,24774602000.00,505,24873170600.00,505,2821.93,-0.004006
2018-08-14,0.006532,0.008173,24936418000.00,505,24774602000.00,505,2839.96,0.006389
2018-08-15,-0.007714,-0.007452,24743703500.00,505,24936418000.00,505,2818.37,-0.007602
2018-08-16,0.008320,0.007999,24949574400.00,505,24743703500.00,505,2840.69,0.007919
2018-08-17,0.003257,0.005129,25030871800.00,505,24949574400.00,505,2850.13,0.003323
2018-08-20,0.002320,0.004740,25088935200.00,505,25030871800.00,505,2857.05,0.002428
2018-08-21,0.002014,0.003140,25139471200.00,505,25088935200.00,505,2862.96,0.002069
2018-08-22,-0.000323,-0.002237,25131313800.00,505,25139471200.00,505,2861.82,-0.000398
2018-08-23,-0.001782,-0.002845,25086533000.00,505,25131313800.00,505,2856.98,-0.001691
2018-08-24,0.006134,0.005326,25240462400.00,505,25086533000.00,505,2874.69,0.006199
2018-08-27,0.007641,0.006146,25433278000.00,505,25240462400.00,505,2896.74,0.007670
2018-08-28,-0.000241,-0.000746,25442231600.00,505,25433278000.00,505,2897.52,0.000269
2018-08-29,0.005823,0.003918,25590391700.00,505,25442231600.00,505,2914.04,0.005701
2018-08-30,-0.004436,-0.006883,25476939700.00,505,25590391700.00,505,2901.13,-0.004430
2018-08-31,0.000152,0.000467,25450302800.00,505,25476939700.00,505,2901.52,0.000134
2018-09-04,-0.001641,-0.001977,25408531200.00,505,25450302800.00,505,2896.72,-0.001654
2018-09-05,-0.002933,0.000509,25334004000.00,505,25408531200.00,505,2888.60,-0.002803
2018-09-06,-0.003779,-0.002918,25238274200.00,505,25334004000.00,505,2878.05,-0.003652
2018-09-07,-0.002280,-0.003648,25179535800.00,505,25238274200.00,505,2871.68,-0.002213
2018-09-10,0.001961,0.003787,25234534000.00,505,25179535800.00,505,2877.13,0.001898
2018-09-11,0.003794,0.000719,25330285500.00,505,25234534000.00,505,2887.89,0.003740
2018-09-12,0.000374,0.001645,25324842700.00,505,25315381500.00,504,2888.92,0.000357
2018-09-13,0.005150,0.003914,25455138100.00,505,25324842700.00,504,2904.18,0.005282
2018-09-14,0.000208,0.001358,25441642400.00,505,25455138100.00,504,2904.98,0.000275
2018-09-17,-0.005706,-0.003474,25311605000.00,505,25441642400.00,504,2888.80,-0.005570
2018-09-18,0.005337,0.004518,25446704000.00,505,25311605000.00,505,2904.31,0.005369
2018-09-19,0.001154,0.000330,25476074800.00,505,25446704000.00,505,2907.95,0.001253
2018-09-20,0.007869,0.006519,25676534000.00,505,25476074800.00,505,2930.75,0.007841
2018-09-21,-0.000453,0.001095,25664837000.00,505,25676534000.00,505,2929.67,-0.000369
2018-09-24,-0.003476,-0.007172,25575637600.00,505,25664837000.00,505,2919.37,-0.003516
2018-09-25,-0.001151,-0.002923,25546161300.00,505,25575637600.00,505,2915.56,-0.001305
2018-09-26,-0.003269,-0.003835,25463709100.00,505,25546161300.00,505,2905.97,-0.003289
2018-09-27,0.002789,-0.000046,25534736900.00,505,25463709100.00,505,2914.00,0.002763
2018-09-28,-0.000046,0.001611,25478910100.00,505,25534736900.00,505,2913.98,-0.000007
2018-10-01,0.003590,0.000364,25560457100.00,506,25455712200.00,504,2924.59,0.003641
2018-10-02,-0.000541,-0.002009,25545365600.00,505,25560457100.00,506,2923.43,-0.000397
2018-10-03,0.000547,0.000398,25559338100.00,505,25545365600.00,505,2925.51,0.000711
2018-10-04,-0.008257,-0.007142,25348293900.00,505,25559338100.00,505,2901.61,-0.008170
2018-10-05,-0.005611,-0.004931,25206056200.00,505,25348293900.00,505,2885.57,-0.005528
2018-10-08,-0.000374,0.001144,25195472000.00,505,25206056200.00,505,2884.43,-0.000395
2018-10-09,-0.001415,-0.004972,25159817300.00,505,25195472000.00,505,2880.34,-0.001418
2018-10-10,-0.032818,-0.029075,24334241100.00,505,25159817300.00,505,2785.68,-0.032864
2018-10-11,-0.020415,-0.021363,23845297900.00,505,24328658200.00,504,2728.37,-0.020573
2018-10-12,0.014347,0.009331,24187375800.00,505,23845297900.00,505,2767.13,0.014206
2018-10-15,-0.005856,-0.000596,24045740400.00,505,24187375800.00,505,2750.79,-0.005905
2018-10-16,0.021510,0.020068,24562966200.00,505,24045740400.00,505,2809.92,0.021496
2018-10-17,-0.000145,-0.002462,24568533100.00,505,24562966200.00,505,2809.21,-0.000253
2018-10-18,-0.014505,-0.013164,24212085200.00,505,24568533100.00,505,2768.78,-0.014392
2018-10-19,-0.000253,-0.002815,24206406600.00,505,24212085200.00,505,2767.78,-0.000361
2018-10-22,-0.004186,-0.006536,24105350000.00,505,24206406600.00,505,2755.88,-0.004299
2018-10-23,-0.005384,-0.006160,23974874700.00,505,24105350000.00,505,2740.69,-0.005512
2018-10-24,-0.030793,-0.027541,23235984600.00,505,23974874700.00,505,2656.10,-0.030864
2018-10-25,0.018863,0.013873,23674274700.00,505,23235984600.00,505,2705.57,0.018625
2018-10-26,-0.017531,-0.015661,23253992300.00,505,23674274700.00,505,2658.69,-0.017327
2018-10-29,-0.006762,-0.000795,23096071000.00,506,23253992300.00,505,2641.25,-0.006560
2018-10-30,0.015647,0.020364,23454733600.00,505,23096071000.00,506,2682.63,0.015667
2018-10-31,0.010865,0.006600,23738730600.00,505,23407427400.00,504,2711.74,0.010851
2018-11-01,0.010745,0.015644,23993854100.00,505,23738730600.00,505,2740.37,0.010558
2018-11-02,-0.006390,-0.003844,23838397700.00,505,23993854100.00,505,2723.06,-0.006317
2018-11-05,0.005253,0.007142,23944900600.00,505,23819814400.00,504,2738.31,0.005600
2018-11-06,0.006183,0.006867,24103899500.00,505,23944900600.00,504,2755.45,0.006259
2018-11-07,0.021367,0.015871,24619208800.00,505,24103899500.00,505,2813.89,0.021209
2018-11-08,-0.002444,-0.002102,24559041100.00,505,24619208800.00,505,2806.83,-0.002509
2018-11-09,-0.009038,-0.008634,24332384100.00,505,24559041100.00,505,2781.01,-0.009199
2018-11-12,-0.019730,-0.016129,23852290400.00,505,24332384100.00,505,2726.22,-0.019701
2018-11-13,-0.001574,-0.000460,23816467900.00,505,23852290400.00,505,2722.18,-0.001482
2018-11-14,-0.007681,-0.006523,23633363300.00,505,23816467900.00,505,2701.58,-0.007567
2018-11-15,0.010453,0.008438,23880291900.00,505,23633363300.00,505,2730.20,0.010594
2018-11-16,0.001993,0.003369,23927893200.00,505,23880291900.00,505,2736.27,0.002223
2018-11-19,-0.016822,-0.014097,23525406000.00,505,23927893200.00,505,2690.73,-0.016643
2018-11-20,-0.018038,-0.016976,23101043800.00,505,23525406000.00,505,2641.89,-0.018151
2018-11-21,0.003136,0.006445,23173449000.00,505,23101043800.00,505,2649.93,0.003043
2018-11-23,-0.006309,-0.003632,23027239000.00,505,23173449000.00,505,2632.56,-0.006555
2018-11-26,0.015547,0.014420,23385002300.00,505,23027239000.00,505,2673.45,0.015532
2018-11-27,0.003133,0.000122,23434983300.00,505,23361782800.00,504,2682.17,0.003262
2018-11-28,0.023156,0.018852,23977636900.00,505,23434983300.00,504,2743.79,0.022974
2018-11-29,-0.002270,-0.003363,23853734100.00,505,23907998900.00,503,2737.76,-0.002198
2018-11-30,0.008178,0.005525,24036175900.00,505,23853734100.00,503,2760.17,0.008186
2018-12-03,0.011166,0.011015,24338508100.00,505,24036175900.00,503,2790.37,0.010941
2018-12-04,-0.032460,-0.031912,23548445500.00,505,24338508100.00,505,2700.06,-0.032365
2018-12-06,-0.001517,-0.003132,23512721800.00,505,23548445500.00,505,2695.95,-0.001522
2018-12-07,-0.023445,-0.021816,22961390700.00,505,23512721800.00,505,2633.08,-0.023320
2018-12-10,0.001828,-0.002229,23003357400.00,505,22961390700.00,505,2637.72,0.001762
2018-12-11,-0.000366,-0.001661,22994936100.00,505,23003357400.00,505,2636.78,-0.000356
2018-12-12,0.005427,0.005599,23119772400.00,505,22994936100.00,505,2651.07,0.005419
2018-12-13,-0.000345,-0.005403,23111796900.00,505,23119772400.00,505,2650.54,-0.000200
2018-12-14,-0.019079,-0.014930,22670835900.00,505,23111796900.00,505,2599.95,-0.019087
2018-12-17,-0.020862,-0.021271,22197533700.00,505,22670835900.00,505,2545.94,-0.020773
2018-12-18,0.000300,-0.001497,22204193000.00,505,22197533700.00,505,2546.16,0.000086
2018-12-19,-0.015507,-0.015440,21859877800.00,505,22204193000.00,505,2506.96,-0.015396
2018-12-20,-0.015984,-0.016432,21510474300.00,505,21859877800.00,505,2467.42,-0.015772
2018-12-21,-0.020924,-0.018704,21009258400.00,505,21458413100.00,504,2416.62,-0.020588
2018-12-24,-0.026983,-0.026510,20453672200.00,505,21009258400.00,504,2351.10,-0.027112
2018-12-26,0.049744,0.045970,21471124300.00,505,20453672200.00,505,2467.70,0.049594
2018-12-27,0.008450,0.008233,21652548800.00,505,21471124300.00,505,2488.83,0.008563
2018-12-28,-0.001216,-0.002408,21622679300.00,505,21652548800.00,505,2485.74,-0.001242
2018-12-31,0.008523,0.007837,21808021400.00,505,21622679300.00,505,2506.85,0.008492
2019-01-02,0.001443,0.000748,21847086600.00,505,21801207100.00,504,2510.03,0.001269
2019-01-03,-0.024437,-0.018940,21313218900.00,505,21847086600.00,505,2447.89,-0.024757
2019-01-04,0.034411,0.033484,22046562100.00,505,21313218900.00,505,2531.94,0.034336
2019-01-07,0.007181,0.010315,22204872800.00,505,22046562100.00,505,2549.69,0.007010
2019-01-08,0.009786,0.010738,22422161500.00,505,22204872800.00,505,2574.41,0.009695
2019-01-09,0.004071,0.006736,22513441800.00,505,22422161500.00,505,2584.96,0.004098
2019-01-10,0.004435,0.006383,22613291200.00,505,22513441800.00,505,2596.64,0.004518
2019-01-11,-0.000190,0.001113,22608984100.00,505,22613291200.00,505,2596.26,-0.000146
2019-01-14,-0.005205,-0.005505,22491294500.00,505,22608984100.00,505,2582.61,-0.005258
2019-01-15,0.010867,0.007032,22735706700.00,505,22491294500.00,505,2610.30,0.010722
2019-01-16,0.002317,0.002496,22788393800.00,505,22735706700.00,505,2616.10,0.002222
2019-01-17,0.007592,0.008869,22961398200.00,505,22788393800.00,505,2635.96,0.007591
2019-01-18,0.013046,0.015386,23266306300.00,505,22961398200.00,505,2670.71,0.013183
2019-01-22,-0.014165,-0.013849,22936731800.00,505,23266306300.00,505,2632.90,-0.014157
2019-01-23,0.002238,-0.000124,22991756000.00,505,22936731800.00,505,2638.70,0.002203
2019-01-24,0.001335,0.005018,23022454000.00,505,22991756000.00,505,2642.33,0.001376
2019-01-25,0.008439,0.010613,23208350100.00,505,23022454000.00,505,2664.76,0.008489
2019-01-28,-0.007767,-0.004054,23025299800.00,505,23208350100.00,505,2643.85,-0.007847
2019-01-29,-0.001602,0.001380,22988427400.00,505,23025299800.00,505,2640.00,-0.001456
2019-01-30,0.015471,0.010829,23344015000.00,505,22988427400.00,505,2681.05,0.015549
2019-01-31,0.008829,0.006792,23530103500.00,505,23344015000.00,505,2704.10,0.008597
2019-02-01,0.000405,0.002533,23535392400.00,505,23530103500.00,505,2706.53,0.000899
2019-02-04,0.006805,0.005224,23695422000.00,505,23535392400.00,505,2724.87,0.006776
2019-02-05,0.004863,0.004164,23810649600.00,505,23695422000.00,505,2737.70,0.004708
2019-02-06,-0.002272,-0.001353,23756723400.00,505,23810649600.00,505,2731.61,-0.002224
2019-02-07,-0.009219,-0.007000,23536434000.00,505,23756723400.00,505,2706.05,-0.009357
2019-02-08,0.000592,0.001843,23551799300.00,506,23536434000.00,505,2707.88,0.000676
2019-02-11,0.000684,0.002458,23563736500.00,505,23551799300.00,506,2709.80,0.000709
2019-02-12,0.012950,0.012224,23868688700.00,505,23563736500.00,505,2744.73,0.012890
2019-02-13,0.003042,0.004173,23941665700.00,505,23868688700.00,505,2753.03,0.003024
2019-02-14,-0.002648,-0.002360,23873982300.00,505,23938235800.00,504,2745.73,-0.002652
2019-02-15,0.010769,0.010821,24145774500.00,505,23873982300.00,504,2775.60,0.010879
2019-02-19,0.001681,0.002048,24186388800.00,505,24145774500.00,505,2779.76,0.001499
2019-02-20,0.001644,0.002993,24224541000.00,505,24186388800.00,505,2784.70,0.001777
2019-02-21,-0.003535,-0.003986,24138991600.00,505,24224541000.00,505,2774.88,-0.003526
2019-02-22,0.006143,0.005401,24288215200.00,505,24138991600.00,505,2792.67,0.006411
2019-02-25,0.001182,-0.000208,24317914100.00,505,24288215200.00,505,2796.11,0.001232
2019-02-26,-0.000798,-0.002509,24295062400.00,505,24317914100.00,505,2793.90,-0.000790
2019-02-27,-0.000494,-0.000058,24285830600.00,505,24295062400.00,505,2792.38,-0.000544
2019-02-28,-0.002608,-0.002367,24149495400.00,505,24285830600.00,505,2784.49,-0.002826
2019-03-01,0.006842,0.006628,24314592800.00,505,24149495400.00,505,2803.69,0.006895
2019-03-04,-0.003794,-0.005030,24220602000.00,505,24314592800.00,505,2792.81,-0.003881
2019-03-05,-0.001095,-0.002878,24194281700.00,505,24220602000.00,505,2789.65,-0.001131
2019-03-06,-0.006581,-0.008852,24035055000.00,505,24194281700.00,505,2771.45,-0.006524
2019-03-07,-0.008218,-0.007935,23837542800.00,505,24035055000.00,505,2748.93,-0.008126
2019-03-08,-0.002097,-0.003155,23787554400.00,505,23837542800.00,505,2743.07,-0.002132
2019-03-11,0.014615,0.013203,24134941400.00,505,23787554400.00,505,2783.30,0.014666
2019-03-12,0.002895,0.002886,24204915500.00,505,24134941400.00,505,2791.52,0.002953
2019-03-13,0.006934,0.006206,24372743300.00,505,24204915500.00,505,2810.92,0.006950
2019-03-14,-0.000895,-0.001761,24350865000.00,505,24372743300.00,505,2808.48,-0.000868
2019-03-15,0.004951,0.003268,24471654400.00,505,24350865000.00,505,2822.48,0.004985
2019-03-18,0.003862,0.004548,24542989000.00,505,24471654400.00,505,2832.94,0.003706
2019-03-19,0.000040,-0.001976,24568791700.00,507,24542989000.00,505,2832.57,-0.000131
2019-03-20,-0.002971,-0.006981,24428050600.00,505,24500852100.00,505,2824.23,-0.002944
2019-03-21,0.010912,0.012644,24694657100.00,505,24428050600.00,505,2854.88,0.010853
2019-03-22,-0.019034,-0.020478,24225454700.00,505,24694657100.00,505,2800.71,-0.018975
2019-03-25,-0.000790,0.000164,24206218900.00,505,24225454700.00,505,2798.36,-0.000839
2019-03-26,0.007088,0.008598,24377728400.00,505,24206218900.00,505,2818.46,0.007183
2019-03-27,-0.004697,-0.003183,24263222600.00,505,24377728400.00,505,2805.37,-0.004644
2019-03-28,0.003572,0.005067,24349672400.00,505,24263222600.00,505,2815.44,0.003590
2019-03-29,0.006696,0.006295,24522773600.00,505,24349672400.00,505,2834.40,0.006734
2019-04-01,0.011510,0.012600,24805386000.00,505,24522773600.00,505,2867.19,0.011569
2019-04-02,-0.000048,-0.000852,24804035200.00,506,24805386000.00,505,2867.24,0.000017
2019-04-03,0.002156,0.002794,24853185900.00,505,24804035200.00,506,2873.40,0.002148
2019-04-04,0.002128,0.003465,24906076200.00,505,24853185900.00,505,2879.39,0.002085
2019-04-05,0.004651,0.006786,25021918200.00,505,24906076200.00,505,2892.74,0.004636
2019-04-08,0.001087,0.000256,25049126200.00,505,25021918200.00,505,2895.77,0.001047
2019-04-09,-0.006100,-0.008343,24896334400.00,505,25049126200.00,505,2878.20,-0.006067
2019-04-10,0.003546,0.005337,24984517700.00,505,24896334400.00,505,2888.21,0.003478
2019-04-11,0.000016,0.001194,24984932600.00,505,24984517700.00,505,2888.32,0.000038
2019-04-12,0.006537,0.008104,25148163700.00,505,24984932600.00,505,2907.41,0.006609
2019-04-15,-0.000558,-0.002553,25134152300.00,505,25148163700.00,505,2905.58,-0.000629
2019-04-16,0.000529,-0.000435,25147572900.00,505,25134152300.00,505,2907.06,0.000509
2019-04-17,-0.002202,-0.005772,25092831800.00,505,25147572900.00,505,2900.45,-0.002274
2019-04-18,0.001555,0.002107,25131764700.00,505,25092831800.00,505,2905.03,0.001579
2019-04-22,0.001011,-0.002714,25132698600.00,505,25131764700.00,505,2907.97,0.001012
2019-04-23,0.008914,0.009510,25356681100.00,505,25132698600.00,505,2933.68,0.008841
2019-04-24,-0.002134,-0.000101,25301845500.00,505,25356681100.00,505,2927.25,-0.002192
2019-04-25,-0.000425,-0.005329,25290024400.00,505,25301845500.00,505,2926.17,-0.000369
2019-04-26,0.004724,0.006113,25404351500.00,505,25290024400.00,505,2939.88,0.004685
2019-04-29,0.001008,-0.000027,25430106700.00,505,25404351500.00,505,2943.03,0.001071
2019-04-30,0.000859,0.003113,25431133500.00,505,25430106700.00,505,2945.83,0.000951
2019-05-01,-0.007588,-0.010009,25238168800.00,505,25431133500.00,505,2923.73,-0.007502
2019-05-02,-0.002096,-0.000198,25183696300.00,505,25238168800.00,505,2917.52,-0.002124
2019-05-03,0.009752,0.008875,25430102300.00,505,25183696300.00,505,2945.64,0.009638
2019-05-06,-0.004296,-0.004818,25320889400.00,505,25430102300.00,505,2932.47,-0.004471
2019-05-07,-0.016488,-0.015966,24903417600.00,505,25320889400.00,505,2884.05,-0.016512
2019-05-08,-0.001618,-0.001811,24863121800.00,505,24903417600.00,505,2879.42,-0.001605
2019-05-09,-0.003034,-0.001160,24787719600.00,505,24863121800.00,505,2870.72,-0.003021
2019-05-10,0.003744,0.003673,24880476500.00,505,24787719600.00,505,2881.40,0.003720
2019-05-13,-0.024261,-0.024582,24276853000.00,505,24880476500.00,505,2811.87,-0.024131
2019-05-14,0.008091,0.009345,24473288700.00,505,24276853000.00,505,2834.41,0.008016
2019-05-15,0.005915,0.002821,24618039500.00,505,24473288700.00,505,2850.96,0.005839
2019-05-16,0.008954,0.006416,24836654600.00,505,24618039500.00,505,2876.32,0.008895
2019-05-17,-0.005925,-0.006573,24689509500.00,505,24836654600.00,505,2859.53,-0.005837
2019-05-20,-0.006692,-0.006138,24524227300.00,505,24689509500.00,505,2840.23,-0.006749
2019-05-21,0.008425,0.011013,24730847200.00,505,24524227300.00,505,2864.36,0.008496
2019-05-22,-0.002713,-0.005132,24663692400.00,505,24730847200.00,505,2856.27,-0.002824
2019-05-23,-0.012002,-0.012720,24367680100.00,506,24663692400.00,505,2822.24,-0.011914
2019-05-24,0.001398,0.001416,24399655500.00,505,24367680100.00,506,2826.06,0.001354
2019-05-28,-0.008267,-0.010425,24197977500.00,505,24399655500.00,505,2802.39,-0.008376
2019-05-29,-0.006907,-0.007197,24030840900.00,505,24197977500.00,505,2783.02,-0.006912
2019-05-30,0.002005,0.000669,24078930600.00,505,24030840900.00,505,2788.86,0.002098
2019-05-31,-0.013224,-0.011742,23738809700.00,505,24078930600.00,505,2752.06,-0.013195
2019-06-03,-0.003784,0.005488,23667560300.00,506,23738809700.00,505,2744.45,-0.002765
2019-06-04,0.021412,0.022778,24170243700.00,505,23667560300.00,506,2803.27,0.021432
2019-06-05,0.008167,0.007136,24367630000.00,505,24170243700.00,505,2826.15,0.008162
2019-06-06,0.006142,0.003900,24517241200.00,505,24367630000.00,505,2843.49,0.006136
2019-06-07,0.010614,0.006602,24779001900.00,505,24517241200.00,505,2873.34,0.010498
2019-06-10,0.004887,0.003570,24900228300.00,505,24779001900.00,505,2886.73,0.004660
2019-06-11,-0.000381,-0.000818,24903668000.00,505,24895006400.00,504,2885.72,-0.000350
2019-06-12,-0.001945,-0.001897,24855234700.00,505,24903668000.00,505,2879.84,-0.002038
2019-06-13,0.004069,0.006289,24956310800.00,505,24855234700.00,505,2891.64,0.004097
2019-06-14,-0.001621,-0.003412,24915470100.00,505,24956310800.00,505,2886.98,-0.001612
2019-06-17,0.000947,-0.000701,24939066200.00,505,24915470100.00,505,2889.67,0.000932
2019-06-18,0.009624,0.009972,25179089900.00,505,24939066200.00,505,2917.75,0.009717
2019-06-19,0.002991,0.003806,25254381300.00,505,25179089900.00,505,2926.46,0.002985
2019-06-20,0.009525,0.009104,25494947700.00,505,25254381300.00,505,2954.18,0.009472
2019-06-21,-0.001234,-0.002231,25463247500.00,505,25494947700.00,505,2950.46,-0.001259
2019-06-24,-0.001748,-0.004249,25418731800.00,505,25463247500.00,505,2945.35,-0.001732
2019-06-25,-0.009528,-0.006384,25176537500.00,505,25418731800.00,505,2917.38,-0.009496
2019-06-26,-0.001157,-0.001902,25147419200.00,505,25176537500.00,505,2913.78,-0.001234
2019-06-27,0.003761,0.006337,25242010700.00,505,25147419200.00,505,2924.92,0.003823
2019-06-28,0.005712,0.009012,25352208700.00,505,25242010700.00,505,2941.76,0.005757
2019-07-01,0.007697,0.006400,25539778000.00,505,25332729700.00,504,2964.33,0.007672
2019-07-02,0.002971,-0.000063,25615772000.00,505,25539778000.00,505,2973.01,0.002928
2019-07-03,0.007689,0.008797,25812723200.00,505,25615772000.00,505,2995.82,0.007672
2019-07-05,-0.001749,-0.001196,25767579400.00,505,25812723200.00,505,2990.41,-0.001806
2019-07-08,-0.004782,-0.005496,25644347100.00,505,25767579400.00,505,2975.95,-0.004835
2019-07-09,0.001327,-0.000415,25644890600.00,505,25610917300.00,504,2979.63,0.001237
2019-07-10,0.004565,0.001110,25762161000.00,505,25644890600.00,504,2993.07,0.004511
2019-07-11,0.002270,0.001927,25820646000.00,505,25762161000.00,504,2999.91,0.002285
2019-07-12,0.004641,0.007255,25940429900.00,505,25820646000.00,504,3013.77,0.004620
2019-07-15,0.000264,-0.001022,26014921300.00,505,25940429900.00,504,3014.30,0.000176
2019-07-16,-0.003386,-0.001509,25926863900.00,505,26014921300.00,505,3004.04,-0.003404
2019-07-17,-0.006422,-0.008587,25761619700.00,505,25926863900.00,505,2984.42,-0.006531
2019-07-18,0.003502,0.003918,25851846300.00,505,25761619700.00,505,2995.11,0.003582
2019-07-19,-0.006164,-0.004589,25688924100.00,505,25851846300.00,505,2976.61,-0.006177
2019-07-22,0.002822,-0.000093,25761486800.00,505,25688924100.00,505,2985.03,0.002829
2019-07-23,0.006845,0.009006,25937846200.00,505,25761486800.00,505,3005.47,0.006848
2019-07-24,0.004643,0.006527,26056895600.00,505,25937846200.00,505,3019.56,0.004688
2019-07-25,-0.005346,-0.006595,25917626200.00,505,26056895600.00,505,3003.67,-0.005262
2019-07-26,0.007455,0.005230,26108172000.00,505,25917626200.00,505,3025.86,0.007388
2019-07-29,-0.001822,-0.002462,26089303600.00,505,26108172000.00,505,3020.97,-0.001616
2019-07-30,-0.002603,0.000044,26021380200.00,505,26089303600.00,505,3013.18,-0.002579
2019-07-31,-0.010950,-0.009559,25756085000.00,505,26021380200.00,505,2980.38,-0.010886
2019-08-01,-0.008965,-0.013002,25525204700.00,505,25756085000.00,505,2953.56,-0.008999
2019-08-02,-0.007349,-0.007848,25336789100.00,505,25525204700.00,505,2932.05,-0.007283
2019-08-05,-0.029861,-0.028647,24580270800.00,505,25336789100.00,505,2844.74,-0.029778
2019-08-06,0.012984,0.010854,24899532200.00,505,24580270800.00,505,2881.77,0.013017
2019-08-07,0.000886,0.001380,24921592800.00,505,24899532200.00,505,2883.98,0.000767
2019-08-08,0.018645,0.018075,25386226600.00,505,24921592800.00,505,2938.09,0.018762
2019-08-09,-0.006727,-0.009145,25198883500.00,505,25349663100.00,504,2918.65,-0.006617
2019-08-12,-0.012135,-0.013503,24893086200.00,505,25198883500.00,505,2883.09,-0.012184
2019-08-13,0.014928,0.012593,25264695500.00,505,24893086200.00,505,2926.32,0.014994
2019-08-14,-0.029275,-0.031220,24525090100.00,505,25264695500.00,505,2840.60,-0.029293
2019-08-15,0.002756,-0.000247,24592704300.00,505,24525090100.00,505,2847.60,0.002464
2019-08-16,0.014337,0.015715,24945285100.00,505,24592704300.00,505,2888.68,0.014426
2019-08-19,0.012064,0.012204,25246125400.00,505,24945285100.00,505,2923.65,0.012106
2019-08-20,-0.007986,-0.008869,25044505600.00,505,25246125400.00,505,2900.51,-0.007915
2019-08-21,0.008207,0.008106,25249992600.00,505,25044505600.00,505,2924.43,0.008247
2019-08-22,-0.000546,0.000499,25236210700.00,505,25249992600.00,505,2922.95,-0.000506
2019-08-23,-0.025942,-0.027238,24581493200.00,505,25236210700.00,505,2847.11,-0.025946
2019-08-26,0.010984,0.008614,24851637300.00,505,24581493200.00,505,2878.38,0.010983
2019-08-27,-0.003159,-0.005486,24773132900.00,505,24851637300.00,505,2869.16,-0.003203
2019-08-28,0.006490,0.008781,24933911600.00,505,24773132900.00,505,2887.94,0.006545
2019-08-29,0.012653,0.013460,25249520500.00,505,24933911600.00,505,2924.58,0.012687
2019-08-30,0.000633,0.001594,25265737400.00,505,25249520500.00,505,2926.46,0.000643
2019-09-03,-0.006751,-0.007491,25095158600.00,505,25265737400.00,505,2906.27,-0.006899
2019-09-04,0.010823,0.011629,25367145800.00,505,25095158600.00,505,2937.78,0.010842
2019-09-05,0.012985,0.015190,25696604400.00,505,25367145800.00,505,2976.00,0.013010
2019-09-06,0.000843,0.002370,25718031000.00,505,25696604400.00,505,2978.71,0.000911
2019-09-09,0.000027,0.006427,25719336600.00,505,25718031000.00,505,2978.43,-0.000094
2019-09-10,0.000269,0.006008,25726257100.00,505,25719336600.00,505,2979.39,0.000322
2019-09-11,0.007203,0.007771,25911574900.00,505,25726257100.00,505,3000.93,0.007230
2019-09-12,0.002872,0.000301,25986000100.00,505,25911574900.00,505,3009.57,0.002879
2019-09-13,-0.000748,0.000715,25966531600.00,505,25986000100.00,505,3007.39,-0.000724
2019-09-16,-0.003224,0.000924,25882810300.00,505,25966531600.00,505,2997.96,-0.003136
2019-09-17,0.002616,-0.000394,25950519400.00,505,25882810300.00,505,3005.70,0.002582
2019-09-18,0.000331,-0.001385,25935518400.00,505,25926932200.00,504,3006.73,0.000343
2019-09-19,0.000082,-0.002781,25937648500.00,505,25935518400.00,504,3006.79,0.000020
2019-09-20,-0.004929,-0.003922,25809578100.00,505,25937648500.00,504,2992.07,-0.004896
2019-09-23,-0.000053,0.000604,25825469100.00,505,25809578100.00,504,2991.78,-0.000097
